"kbe"	"kbj"	"kbo"	"kbt"	"kby"	"kcd"	"kci"	"kcn"	"kcs"	"kcx"	"average"	"median"
"X10701"	20.3333333333333	13.7777777777778	19.2222222222222	12.5555555555556	21.1111111111111	17.1111111111111	17.8888888888889	13.2222222222222	11.3333333333333	20.6666666666667	17	18
"X10702"	25.8888888888889	6.33333333333333	11.5555555555556	8.77777777777778	9.55555555555556	11.2222222222222	9.77777777777778	10.2222222222222	6.33333333333333	14.4444444444444	11	10
"X10703"	26.7777777777778	9.44444444444444	16	13.8888888888889	14.4444444444444	13.8888888888889	15.1111111111111	13.5555555555556	9.55555555555556	19.3333333333333	15	14
"X10801"	22.2222222222222	15.3333333333333	15.5555555555556	10.7777777777778	24.1111111111111	20	16.5555555555556	16.5555555555556	15.5555555555556	18.3333333333333	18	17
"X10901"	3.77777777777778	5.66666666666667	0.888888888888889	3.11111111111111	5.11111111111111	1.33333333333333	3.77777777777778	5.22222222222222	2.55555555555556	10.3333333333333	4	4
"X10902"	2.66666666666667	4.22222222222222	1.66666666666667	4.22222222222222	4.33333333333333	2.66666666666667	2.55555555555556	4.55555555555556	2.88888888888889	10.2222222222222	4	4
"X10903"	2.77777777777778	4.88888888888889	2.22222222222222	5.33333333333333	4.66666666666667	3.22222222222222	2.33333333333333	4.33333333333333	2.66666666666667	10.4444444444444	4	4
"X10904"	7	5.77777777777778	3.77777777777778	8.22222222222222	7.22222222222222	4	3.22222222222222	9.22222222222222	5.88888888888889	8.11111111111111	6	6
"X10911"	5.77777777777778	5.11111111111111	4.77777777777778	3.77777777777778	5.55555555555556	3.22222222222222	4.33333333333333	4	1.22222222222222	4.77777777777778	4	5
"X11001"	12.7777777777778	9	13.2222222222222	7.44444444444444	14.7777777777778	10.4444444444444	13.4444444444444	11	13.3333333333333	10.3333333333333	12	12
"X11101"	19.7777777777778	9	12.7777777777778	6.55555555555556	11.8888888888889	11.8888888888889	11.1111111111111	10.3333333333333	8.88888888888889	13.6666666666667	12	12
"X11201"	16.5555555555556	12.3333333333333	13.8888888888889	8.44444444444444	20.2222222222222	13.8888888888889	13	12.3333333333333	13	13.2222222222222	14	13
"X11301"	11.6666666666667	4.77777777777778	7	5.66666666666667	11.7777777777778	8.44444444444444	11.6666666666667	9.55555555555556	7.55555555555556	10.8888888888889	9	9
"X11401"	16.8888888888889	5.66666666666667	5.88888888888889	3.88888888888889	12.2222222222222	6.66666666666667	7.88888888888889	7.33333333333333	6.11111111111111	8.88888888888889	8	7
"X11501"	5.44444444444444	3	3.66666666666667	3	3.44444444444444	2.33333333333333	5.33333333333333	4.44444444444444	1.44444444444444	4.11111111111111	4	4
"X11502"	5.11111111111111	5.66666666666667	5.66666666666667	5	4.11111111111111	3.66666666666667	3.11111111111111	4.77777777777778	0.888888888888889	5.22222222222222	4	5
"X20001"	23.7777777777778	13	17.4444444444444	14.6666666666667	16.8888888888889	18	13.7777777777778	16.6666666666667	12.6666666666667	19.7777777777778	17	17
"X20002"	25.2222222222222	11.6666666666667	16.7777777777778	14.4444444444444	16.8888888888889	17.7777777777778	13.3333333333333	16.5555555555556	12.1111111111111	19.6666666666667	16	17
"X20003"	26.5555555555556	11.1111111111111	15.8888888888889	14.5555555555556	16.7777777777778	17.3333333333333	12.6666666666667	16.1111111111111	11.5555555555556	18.7777777777778	16	16
"X20004"	21.2222222222222	11.5555555555556	16.6666666666667	14.1111111111111	15.8888888888889	17.1111111111111	12.3333333333333	16.3333333333333	11.8888888888889	18.1111111111111	16	16
"X20005"	22	10.8888888888889	16	13.8888888888889	15.4444444444444	16.1111111111111	12.1111111111111	16.5555555555556	12.1111111111111	17.7777777777778	15	16
"X20006"	21.1111111111111	9.77777777777778	15.3333333333333	12.7777777777778	15.1111111111111	15.1111111111111	11.4444444444444	15.1111111111111	12.1111111111111	16.6666666666667	14	15
"X20007"	23.6666666666667	6.33333333333333	12.4444444444444	10.2222222222222	12.8888888888889	11.6666666666667	9.22222222222222	14.1111111111111	9.33333333333333	11.6666666666667	12	12
"X20008"	18.2222222222222	4.22222222222222	12	9.44444444444444	10.8888888888889	9.66666666666667	8	11.6666666666667	8.33333333333333	10.3333333333333	10	10
